Customer_ID,Age,Account_Balance,Monthly_Spending,Investment_Portfolio_Value,Risk_Score,Sector_Exposure,High_Value_Transactions,Loan_Amount,Credit_Score,Investment_Return_Rate,Predicted_Risk,Suggested_Product,Preferred_Sector,Investment_Horizon,Global_Event_Impact,Engagement_Score,Profitability_Score
CUST6837,27,44183.61,9726.45,78754.53,Medium,"Healthcare, Energy",1,7832.71,374,1.23,Medium,Personal Loan,Technology,Long-Term,High,89,High
CUST6555,39,22074.1,1877.59,12265.9,Medium,"Materials, Healthcare",8,6375.74,563,8.02,Medium,Wealth Management,Technology,Medium-Term,High,62,Low
CUST3622,20,43405.38,4617.72,32532.0,Medium,"Industrials, Energy, Real Estate",5,1067.09,307,6.71,Low,Personal Loan,Utilities,Short-Term,Moderate,63,Medium
CUST3122,61,37812.58,6469.49,92072.14,High,"Technology, Industrials, Consumer Goods",1,29883.55,526,2.78,High,Pension Fund,Materials,Long-Term,Moderate,72,Low
CUST3530,58,8331.53,9032.57,78136.6,Low,"Materials, Consumer Goods",8,7057.43,799,3.39,High,Credit Card,Technology,Medium-Term,Moderate,58,Medium
CUST8609,64,17241.0,8734.94,29968.91,Low,"Consumer Goods, Finance",6,7178.14,651,9.62,High,Credit Card,Utilities,Long-Term,High,53,High
CUST8116,67,45738.72,3442.59,36027.69,Low,"Healthcare, Consumer Goods",6,15768.53,412,2.87,Low,Wealth Management,Healthcare,Short-Term,Low,96,Medium
CUST3087,30,22581.16,3318.22,62893.85,Low,Consumer Goods,10,18521.44,834,3.51,High,Pension Fund,Industrials,Medium-Term,Moderate,100,High
CUST8430,40,49934.32,7390.95,59470.15,Low,"Consumer Goods, Energy",7,19428.6,356,0.29,Medium,Retirement Plan,Energy,Short-Term,High,78,Medium
CUST1513,26,25723.3,4095.9,73863.29,High,Healthcare,0,3060.34,636,8.08,Low,Personal Loan,Real Estate,Medium-Term,High,65,Medium
CUST2222,60,47316.67,4872.38,30384.97,Medium,"Industrials, Technology, Energy",6,5691.65,398,7.63,Medium,Pension Fund,Technology,Long-Term,Moderate,52,High
CUST4529,40,12406.2,2268.79,20197.37,Medium,Industrials,5,19797.75,428,7.5,High,Retirement Plan,Technology,Short-Term,Low,55,Low
CUST4107,64,32771.65,5093.7,91716.09,High,Healthcare,7,28038.42,835,2.28,Medium,Retirement Plan,Technology,Medium-Term,Moderate,82,Medium
CUST5995,42,14398.54,7699.99,56998.23,Medium,Materials,4,6727.33,679,1.67,High,Retirement Plan,Utilities,Medium-Term,Moderate,66,High
CUST3593,48,24481.88,3463.65,49583.26,High,"Utilities, Materials, Finance",0,5546.06,418,0.68,Medium,Investment Account,Healthcare,Medium-Term,Moderate,73,Medium
CUST7397,58,32381.79,1403.63,47002.86,Low,Technology,3,26275.73,311,2.69,High,Savings Account,Industrials,Medium-Term,High,87,Low
CUST7173,70,37904.13,7559.27,26736.15,Medium,"Materials, Utilities",8,9237.18,511,3.27,High,Retirement Plan,Real Estate,Long-Term,Low,83,High
CUST3217,37,36766.52,7701.41,76531.96,High,"Healthcare, Real Estate, Consumer Goods",3,25615.31,827,5.33,Medium,Wealth Management,Healthcare,Long-Term,Low,61,Medium
CUST5370,66,10425.61,2831.75,3926.74,Low,Consumer Goods,5,8999.34,361,3.54,Low,Pension Fund,Energy,Long-Term,High,57,Low
CUST8363,19,2577.98,9688.78,18357.03,High,"Technology, Utilities",3,16717.44,486,5.55,Low,Wealth Management,Energy,Short-Term,High,59,Medium
CUST4710,29,4547.84,9930.28,88756.74,Low,Finance,8,5878.14,703,5.22,Low,Savings Account,Finance,Medium-Term,Moderate,81,Medium
CUST6098,37,47108.79,821.23,89531.1,Low,Technology,4,29983.29,315,2.35,Low,Personal Loan,Healthcare,Long-Term,Moderate,77,High
CUST1201,55,5561.52,9934.85,4061.62,Low,Industrials,9,9529.54,835,2.75,Low,Wealth Management,Industrials,Long-Term,High,91,Low
CUST6195,47,6053.2,9262.9,73876.28,Low,"Energy, Materials, Industrials",10,28423.9,685,8.68,Medium,Personal Loan,Utilities,Short-Term,High,67,High
CUST6581,38,13431.23,1809.33,97144.96,High,"Utilities, Technology, Energy",8,28696.46,692,6.83,Low,Retirement Plan,Healthcare,Long-Term,High,97,High
CUST2691,54,29811.36,2695.02,37005.74,High,"Finance, Consumer Goods",5,13888.49,685,6.94,High,Personal Loan,Finance,Short-Term,Moderate,93,Medium
CUST8724,29,11235.99,6384.48,72422.91,Low,Energy,8,28275.73,568,5.74,High,Pension Fund,Technology,Medium-Term,Moderate,97,Low
CUST3208,46,20228.26,8080.27,17601.25,Low,"Real Estate, Energy, Healthcare",4,7368.79,461,2.64,Medium,Pension Fund,Utilities,Medium-Term,Moderate,93,Medium
CUST4042,53,36136.02,2961.58,73469.34,Low,"Consumer Goods, Healthcare",4,17288.19,560,4.05,Medium,Mortgage,Real Estate,Long-Term,Low,91,High
CUST2482,59,8797.01,692.86,64764.67,High,"Technology, Energy, Healthcare",5,23764.14,547,6.28,Low,Investment Account,Utilities,Long-Term,Low,52,High
CUST6322,63,28644.76,693.21,24370.92,Low,Technology,0,25742.84,705,5.38,Low,Investment Account,Technology,Long-Term,High,62,Low
CUST4933,44,35481.84,9586.41,66148.32,Medium,"Utilities, Real Estate, Finance",4,14741.28,460,1.06,High,Credit Card,Materials,Long-Term,Low,80,Low
CUST1450,41,43127.12,5572.77,35517.95,Low,"Healthcare, Industrials, Energy",1,17359.26,461,6.84,Low,Investment Account,Materials,Medium-Term,High,93,High
CUST6190,25,44835.84,7281.21,50087.04,Low,"Finance, Utilities, Industrials",10,16260.06,692,2.0,Medium,Credit Card,Real Estate,Medium-Term,Moderate,97,Low
CUST6258,37,8706.87,9536.48,38846.77,High,Materials,10,25402.34,487,1.6,Medium,Investment Account,Consumer Goods,Short-Term,Moderate,97,Medium
CUST3657,66,1747.38,925.75,18992.92,Low,Real Estate,1,282.68,519,1.56,High,Retirement Plan,Utilities,Medium-Term,High,99,Medium
CUST2029,59,2527.73,4673.62,61005.61,Medium,Finance,0,26995.74,838,0.81,High,Savings Account,Real Estate,Medium-Term,High,81,Medium
CUST8862,61,4237.28,4062.16,59766.03,High,"Energy, Real Estate, Materials",0,26416.24,321,6.51,Medium,Savings Account,Finance,Short-Term,Low,53,Medium
CUST9705,33,27853.44,5815.02,80959.7,High,"Industrials, Finance, Technology",4,28117.13,486,1.01,Medium,Retirement Plan,Consumer Goods,Short-Term,Moderate,56,Low
CUST1081,49,33780.48,8481.26,5409.11,High,"Healthcare, Real Estate",5,21350.68,599,4.13,High,Savings Account,Consumer Goods,Short-Term,Moderate,71,High
CUST6450,35,7682.3,782.98,13503.96,High,"Industrials, Technology",10,29820.72,343,5.55,High,Investment Account,Consumer Goods,Short-Term,Moderate,60,Low
CUST8192,58,48659.39,722.13,26058.2,Medium,"Materials, Finance",2,21822.55,429,2.08,Medium,Mortgage,Healthcare,Short-Term,Moderate,96,High
CUST2942,46,43751.36,6107.04,77323.45,Medium,Industrials,1,28526.6,653,6.27,High,Credit Card,Industrials,Medium-Term,High,79,Low
CUST6330,18,43200.2,3114.28,88266.8,Low,"Real Estate, Industrials",2,24142.94,344,0.07,High,Pension Fund,Real Estate,Short-Term,High,98,High
CUST7539,31,11850.26,6755.43,68546.11,High,"Real Estate, Technology",8,724.48,740,4.47,Medium,Investment Account,Healthcare,Short-Term,High,90,Medium
CUST1289,23,33829.94,681.5,53444.82,High,Consumer Goods,7,24557.5,798,4.29,Low,Credit Card,Consumer Goods,Long-Term,Low,70,Medium
CUST3634,22,42338.19,6941.04,3235.45,Low,"Utilities, Materials",2,23064.58,434,2.59,Medium,Pension Fund,Energy,Short-Term,Moderate,72,Low
CUST1937,37,21531.24,2779.1,96220.55,Low,"Energy, Consumer Goods, Finance",9,17782.09,432,1.92,Low,Savings Account,Real Estate,Short-Term,Low,95,High
CUST2765,70,32731.64,4780.29,68087.53,High,"Finance, Real Estate",2,12311.25,421,1.69,Low,Wealth Management,Energy,Long-Term,Low,89,Low
CUST8011,62,28424.07,3214.89,44908.85,Low,"Finance, Technology",10,2949.57,827,6.57,Low,Personal Loan,Consumer Goods,Short-Term,Moderate,63,High
CUST7151,23,42479.62,7260.9,59019.89,Low,"Materials, Utilities",5,17086.64,561,1.25,Medium,Investment Account,Industrials,Short-Term,High,79,High
CUST4867,19,49885.76,7771.03,90420.66,Low,"Materials, Industrials, Utilities",7,10409.78,440,4.38,High,Personal Loan,Real Estate,Medium-Term,Low,54,Low
CUST3665,63,40396.29,983.97,76982.93,Low,"Finance, Energy",0,13360.25,312,1.82,High,Wealth Management,Materials,Short-Term,Moderate,97,Medium
CUST7188,22,45654.9,8676.88,4454.65,Medium,"Healthcare, Real Estate",8,17808.66,355,6.17,Medium,Pension Fund,Energy,Long-Term,High,85,Low
CUST5825,35,12355.01,2184.95,75330.82,High,Technology,3,8961.37,672,3.84,Medium,Mortgage,Industrials,Long-Term,Moderate,73,Low
CUST2853,23,44748.71,3342.75,75214.71,High,"Real Estate, Consumer Goods",0,17549.37,749,6.0,Medium,Mortgage,Finance,Medium-Term,Moderate,78,Low
CUST2906,50,14906.34,2468.59,15048.11,Medium,"Materials, Healthcare",10,21093.3,458,3.43,High,Investment Account,Consumer Goods,Medium-Term,High,53,Medium
CUST1304,65,29031.22,2253.04,43617.35,High,Materials,1,12397.6,602,2.5,Medium,Retirement Plan,Healthcare,Medium-Term,High,52,Low
CUST8962,68,13097.44,7563.0,90060.34,Low,Utilities,4,13532.8,762,5.4,Medium,Wealth Management,Materials,Long-Term,High,57,Low
CUST3293,63,24356.62,6513.14,69231.37,Low,"Utilities, Consumer Goods, Finance",2,16714.05,820,0.26,High,Mortgage,Materials,Short-Term,Moderate,83,High
CUST6281,23,25274.42,2349.29,17690.49,High,Healthcare,4,12470.35,836,9.69,Low,Retirement Plan,Materials,Medium-Term,Low,82,High
CUST6658,27,35421.86,8278.67,50522.42,Low,Healthcare,10,5405.19,382,3.33,Low,Credit Card,Technology,Short-Term,Moderate,64,Low
CUST3093,68,16506.16,7121.52,68469.66,High,Industrials,10,15993.78,345,6.91,Medium,Savings Account,Technology,Medium-Term,Low,96,Low
CUST2992,38,27947.0,3558.46,55234.87,Low,Materials,5,18253.94,764,1.88,Low,Retirement Plan,Utilities,Medium-Term,Moderate,90,High
CUST8410,22,10547.82,5938.13,84999.61,Low,Real Estate,0,5956.76,304,2.76,High,Credit Card,Technology,Long-Term,Moderate,75,Medium
CUST6364,35,36748.18,3721.92,16852.8,High,"Real Estate, Utilities, Consumer Goods",3,14937.21,514,9.7,Low,Savings Account,Utilities,Short-Term,High,80,High
CUST1671,46,36793.59,6653.84,82142.64,High,Finance,9,14599.55,351,8.53,Medium,Pension Fund,Finance,Short-Term,Low,92,Medium
CUST5431,24,13098.58,7100.98,10749.07,Low,"Materials, Finance, Utilities",6,67.77,422,5.28,High,Wealth Management,Real Estate,Long-Term,Low,89,Medium
CUST2937,41,15044.02,6040.05,29970.57,High,Finance,8,23183.48,408,6.64,Medium,Mortgage,Industrials,Medium-Term,Moderate,71,Low
CUST8573,69,2940.84,2627.52,75140.07,Medium,"Materials, Technology",5,7706.99,800,1.32,High,Wealth Management,Industrials,Long-Term,Moderate,100,Medium
CUST9307,31,43085.47,3669.86,98105.3,Medium,"Industrials, Healthcare",8,17053.51,395,9.26,High,Wealth Management,Real Estate,Long-Term,High,55,Medium
CUST7821,36,37641.8,5941.66,37942.99,Low,Technology,1,4121.76,709,3.24,Medium,Savings Account,Utilities,Short-Term,High,66,Low
CUST6175,38,24054.61,7624.26,85893.9,Low,"Industrials, Healthcare, Materials",10,16005.32,559,3.84,Medium,Credit Card,Materials,Medium-Term,Moderate,80,High
CUST6540,67,36358.07,9922.17,20843.11,Medium,"Utilities, Consumer Goods, Materials",9,25306.45,802,2.95,High,Investment Account,Energy,Medium-Term,High,79,Medium
CUST3217,66,20167.08,6382.88,43204.27,Low,Materials,4,27977.23,512,3.53,Medium,Pension Fund,Real Estate,Short-Term,Moderate,53,Low
CUST6721,43,30465.18,3972.64,54094.62,Low,"Real Estate, Utilities, Materials",10,21892.36,349,1.48,Medium,Personal Loan,Materials,Medium-Term,Moderate,87,High
CUST9530,47,25103.96,3688.78,74287.83,Low,"Materials, Utilities",5,17242.68,651,7.38,High,Personal Loan,Technology,Long-Term,Low,71,Low
CUST8653,69,43076.41,8055.97,80938.4,Medium,Finance,4,4557.2,416,8.52,Medium,Pension Fund,Industrials,Long-Term,Low,70,Medium
CUST1031,20,32107.76,5776.53,63300.88,Medium,"Materials, Energy, Industrials",10,21967.57,490,0.38,Low,Mortgage,Materials,Long-Term,High,97,High
CUST7441,21,17883.82,2491.5,89349.9,High,Real Estate,6,10938.13,724,4.04,High,Personal Loan,Technology,Short-Term,Moderate,70,Low
CUST7471,37,48460.44,9001.57,41450.1,Low,"Healthcare, Industrials, Technology",6,8773.55,384,5.71,Low,Retirement Plan,Consumer Goods,Long-Term,Low,96,Low
CUST4181,50,44850.2,1734.33,73106.33,Low,Utilities,4,2041.8,842,7.76,High,Wealth Management,Finance,Short-Term,Moderate,65,Low
CUST1856,64,30045.3,4341.34,92249.02,Medium,"Industrials, Real Estate",3,11614.63,392,1.49,Low,Personal Loan,Industrials,Medium-Term,Moderate,51,Low
CUST7915,40,15238.65,2225.35,24592.71,Medium,"Consumer Goods, Materials",2,9118.25,609,9.26,Low,Mortgage,Industrials,Short-Term,High,68,Low
CUST2185,57,6940.07,5008.57,79885.33,High,"Technology, Consumer Goods, Industrials",8,25204.41,567,4.55,Medium,Investment Account,Utilities,Medium-Term,Low,56,Medium
CUST9453,40,42641.38,7911.51,45599.17,Low,"Industrials, Materials",8,18663.78,660,9.43,High,Wealth Management,Real Estate,Long-Term,High,62,Medium
CUST3648,26,25513.7,3762.32,33590.43,Medium,"Energy, Real Estate",4,12437.02,488,0.97,Low,Wealth Management,Real Estate,Long-Term,High,81,High
CUST1587,37,41368.19,7207.85,92385.47,Low,"Finance, Healthcare",3,24847.68,604,6.73,Medium,Credit Card,Healthcare,Medium-Term,Moderate,92,Medium
CUST4409,31,12370.23,1209.63,94210.84,High,"Finance, Technology",5,22762.68,762,2.71,Medium,Mortgage,Consumer Goods,Medium-Term,High,50,Low
CUST9183,26,32786.31,8418.09,13279.65,High,"Industrials, Technology",8,24676.23,451,2.61,Low,Mortgage,Utilities,Short-Term,Moderate,88,High
CUST6577,57,34497.05,6717.23,16565.85,Low,Industrials,7,21449.82,585,9.62,Medium,Retirement Plan,Technology,Medium-Term,High,82,Medium
CUST7444,36,10327.02,4653.15,79307.24,High,"Real Estate, Consumer Goods, Industrials",8,9000.03,847,9.63,Low,Personal Loan,Healthcare,Medium-Term,High,78,Medium
CUST7232,48,13961.02,3975.45,4804.44,High,"Finance, Utilities, Energy",3,26297.69,684,0.24,High,Savings Account,Real Estate,Medium-Term,Moderate,75,Medium
CUST3192,27,2391.96,1777.84,83058.02,High,Finance,10,17879.4,420,9.19,Low,Pension Fund,Healthcare,Short-Term,Moderate,54,Low
CUST2186,33,19786.17,5863.78,13529.5,Medium,"Industrials, Energy",5,10052.68,416,9.85,Low,Credit Card,Energy,Short-Term,Low,76,High
CUST8244,20,36469.85,5426.09,80089.34,Medium,"Energy, Finance, Materials",7,26170.47,441,4.66,High,Credit Card,Finance,Long-Term,Low,72,Medium
CUST3857,58,49506.77,9828.28,50041.66,High,Materials,7,10886.08,638,2.06,Medium,Personal Loan,Healthcare,Short-Term,High,80,Medium
CUST8951,48,36721.87,5199.65,74910.65,High,Real Estate,10,1578.31,596,3.41,Low,Mortgage,Real Estate,Long-Term,Moderate,79,High
CUST4465,65,41585.39,3412.64,83188.69,Medium,"Energy, Real Estate",8,16343.41,496,7.71,High,Savings Account,Energy,Medium-Term,Moderate,80,Medium
CUST2413,53,34839.48,9900.79,6956.63,Low,Materials,3,27424.87,496,8.89,High,Wealth Management,Technology,Short-Term,Moderate,51,Medium
CUST7501,40,49814.34,9058.97,69114.26,High,"Industrials, Utilities",7,3531.27,529,0.85,Low,Personal Loan,Utilities,Short-Term,Moderate,54,Low
CUST4591,65,41665.27,9368.17,29542.5,High,"Consumer Goods, Finance",0,10875.77,573,9.51,Low,Investment Account,Industrials,Short-Term,Moderate,56,High
CUST4939,43,48949.93,1519.89,77236.96,Medium,"Energy, Finance",7,26285.25,519,9.45,High,Investment Account,Real Estate,Short-Term,Low,87,High
CUST9499,31,12943.51,7809.5,87084.41,Low,"Consumer Goods, Energy",5,12818.61,687,7.05,Medium,Pension Fund,Healthcare,Medium-Term,Low,72,Medium
CUST7832,43,13666.23,8093.17,30136.25,Low,"Healthcare, Materials",7,6466.77,341,1.72,Low,Personal Loan,Utilities,Short-Term,Low,93,High
CUST6094,26,26320.28,4332.59,12489.73,Medium,"Technology, Real Estate, Industrials",8,18012.42,437,9.92,Medium,Mortgage,Energy,Long-Term,Moderate,72,Medium
CUST6564,48,12863.4,5918.4,91554.13,Medium,"Industrials, Finance, Materials",4,26011.95,845,2.17,Low,Pension Fund,Technology,Medium-Term,High,72,High
CUST9772,38,25437.95,1264.13,78491.79,Medium,Technology,2,13650.85,742,2.4,Low,Wealth Management,Materials,Medium-Term,Moderate,86,Low
CUST4637,36,1240.6,6634.73,7809.51,High,Finance,6,9456.57,559,6.35,High,Pension Fund,Materials,Medium-Term,Low,82,High
CUST8694,26,27456.67,1146.38,40903.55,High,"Finance, Healthcare",8,21827.54,644,4.65,Medium,Mortgage,Technology,Long-Term,Low,69,Low
CUST6052,38,37358.08,8559.62,7769.66,Low,Consumer Goods,0,13238.98,641,6.03,Low,Personal Loan,Utilities,Short-Term,Moderate,65,High
CUST5737,39,22380.89,7109.04,71065.75,High,Technology,3,10033.2,367,8.8,Low,Credit Card,Energy,Medium-Term,High,52,High
CUST4942,61,22159.42,8380.82,90430.54,High,"Healthcare, Materials, Utilities",1,23968.78,826,7.98,Low,Investment Account,Healthcare,Long-Term,High,71,High
CUST2921,19,28646.6,6816.37,93031.81,Medium,Utilities,10,20324.61,387,1.74,Medium,Wealth Management,Real Estate,Medium-Term,Moderate,59,Medium
CUST7320,63,29709.29,8389.94,83713.63,Low,Real Estate,8,24057.88,783,0.38,Medium,Pension Fund,Finance,Short-Term,High,98,High
CUST9663,52,36242.66,1278.74,73319.78,Low,Industrials,5,24098.56,311,1.42,Medium,Wealth Management,Technology,Long-Term,High,53,High
CUST1571,34,12845.38,9241.07,36740.98,High,Industrials,7,13715.8,449,1.64,High,Retirement Plan,Technology,Long-Term,High,50,Low
CUST2504,48,17844.79,8218.94,79679.97,Low,Energy,8,10237.63,378,8.17,Low,Savings Account,Consumer Goods,Short-Term,Moderate,57,Medium
CUST5187,18,13056.46,4949.92,11660.66,Medium,Utilities,4,21790.66,751,9.74,Medium,Credit Card,Energy,Short-Term,Moderate,51,Medium
CUST8802,39,39571.68,3538.96,44495.19,High,"Energy, Materials, Technology",9,25838.56,351,4.91,Medium,Investment Account,Energy,Short-Term,Low,88,Medium
CUST3528,32,26660.38,7284.29,28707.68,Low,Materials,8,8174.42,503,3.14,High,Savings Account,Real Estate,Short-Term,Low,83,High
CUST1909,42,7089.91,7484.88,4907.13,High,"Utilities, Energy",7,8851.44,447,8.15,Medium,Personal Loan,Materials,Long-Term,Moderate,90,Medium
CUST9412,46,34808.34,7525.2,67983.68,High,"Industrials, Materials",2,6821.41,399,5.31,High,Savings Account,Consumer Goods,Short-Term,Moderate,66,Low
CUST4070,34,3171.34,5956.79,46819.2,Medium,"Utilities, Technology, Consumer Goods",4,26214.1,659,7.37,Low,Retirement Plan,Materials,Short-Term,Moderate,67,Medium
CUST8130,55,18263.71,7652.08,74383.22,High,"Utilities, Industrials",4,10632.17,676,8.81,Medium,Savings Account,Materials,Long-Term,High,65,Medium
CUST4213,24,38064.47,7013.29,49469.78,Low,"Finance, Real Estate",3,6981.16,417,5.33,Medium,Pension Fund,Consumer Goods,Short-Term,High,95,Medium
CUST3194,30,26858.41,2046.45,75358.33,Medium,Energy,7,12394.68,370,9.57,Medium,Savings Account,Technology,Medium-Term,High,60,Medium
CUST6025,25,7831.75,6164.82,66042.17,High,Technology,3,22183.05,455,5.09,Medium,Investment Account,Consumer Goods,Medium-Term,Low,81,High
CUST4241,66,18208.63,4007.14,94036.34,Low,"Finance, Real Estate, Technology",2,4242.05,395,4.74,Low,Credit Card,Energy,Short-Term,High,63,Low
CUST2480,42,43710.86,8664.43,65500.95,Medium,Energy,8,6227.49,599,9.02,High,Wealth Management,Healthcare,Short-Term,Moderate,68,Low
CUST6275,19,34462.33,5991.43,13225.0,High,"Industrials, Utilities, Energy",4,20765.91,699,5.86,Low,Investment Account,Industrials,Long-Term,Low,87,Medium
CUST3308,41,43147.21,3443.76,17234.41,Medium,Technology,1,12479.62,517,0.71,High,Pension Fund,Utilities,Medium-Term,Moderate,88,Medium
CUST1390,24,29673.26,6047.12,40649.14,Low,"Energy, Consumer Goods",6,27357.42,481,9.27,Low,Mortgage,Healthcare,Medium-Term,Low,72,Medium
CUST6963,69,43806.09,4014.35,61964.47,High,"Energy, Real Estate, Finance",0,2681.81,749,7.36,Medium,Personal Loan,Materials,Medium-Term,High,73,Low
CUST3339,19,18935.66,7519.19,50598.91,High,Healthcare,10,28220.17,713,4.02,Low,Pension Fund,Materials,Long-Term,Low,93,Low
CUST6059,31,33897.16,9445.52,46076.89,Low,"Consumer Goods, Materials, Industrials",3,6151.05,675,9.59,Medium,Wealth Management,Consumer Goods,Short-Term,High,57,Low
CUST2052,31,9721.51,608.65,77343.62,High,"Finance, Consumer Goods, Industrials",3,19824.57,433,1.88,Medium,Personal Loan,Finance,Long-Term,Moderate,79,Medium
CUST8210,54,25632.43,8280.14,51875.78,Medium,"Consumer Goods, Energy, Materials",5,25640.57,490,9.34,Medium,Personal Loan,Industrials,Long-Term,Low,71,Medium
CUST9446,40,41242.91,3629.1,49014.98,High,"Utilities, Consumer Goods, Industrials",5,20199.7,773,5.87,Low,Mortgage,Utilities,Long-Term,High,57,Medium
CUST9514,59,33456.88,4783.33,15712.01,Medium,Utilities,7,27159.57,782,2.27,High,Savings Account,Utilities,Medium-Term,Low,61,High
CUST3340,27,1582.33,3505.44,91650.78,Medium,"Technology, Consumer Goods",0,20750.7,668,2.67,Low,Pension Fund,Utilities,Medium-Term,Moderate,65,Medium
CUST5829,43,48796.57,9364.92,48521.81,Medium,"Real Estate, Finance",8,18468.46,517,2.65,Low,Wealth Management,Healthcare,Medium-Term,High,60,Low
CUST9641,29,14144.67,3424.55,45065.27,High,Energy,6,23086.99,468,6.35,Low,Investment Account,Industrials,Short-Term,Low,75,Low
CUST2903,30,13687.7,7087.49,51769.54,Medium,Technology,8,20715.66,503,9.05,Low,Savings Account,Energy,Short-Term,High,56,High
CUST8379,23,27916.19,5729.79,59969.09,Medium,"Utilities, Energy",4,14270.33,818,7.26,Low,Investment Account,Healthcare,Short-Term,Low,94,Low
CUST3984,28,16872.49,5346.23,3124.01,Low,"Healthcare, Energy, Real Estate",0,27673.97,329,9.07,High,Retirement Plan,Real Estate,Short-Term,Moderate,84,Medium
CUST7827,33,21838.22,3840.67,98165.49,Medium,"Materials, Energy",1,11592.85,636,3.58,High,Mortgage,Materials,Short-Term,Low,83,Medium
CUST1733,41,28226.65,6849.05,33972.34,Medium,"Healthcare, Utilities",10,21064.42,737,1.43,Medium,Personal Loan,Finance,Long-Term,High,87,Medium
CUST8970,63,33076.1,6702.95,83268.12,Medium,"Consumer Goods, Technology, Real Estate",7,8730.36,647,0.74,Medium,Mortgage,Healthcare,Long-Term,High,83,Medium
CUST9411,35,34668.36,1970.61,26088.23,High,"Technology, Industrials, Utilities",4,28442.42,773,1.36,Low,Savings Account,Technology,Short-Term,Low,86,Low
CUST3036,65,32161.44,9424.77,14483.03,Low,"Industrials, Real Estate",2,16104.57,329,4.25,High,Retirement Plan,Energy,Long-Term,Moderate,93,Low
CUST9425,52,35967.07,3760.16,28250.47,Low,"Finance, Healthcare",3,6953.13,511,1.49,High,Savings Account,Technology,Short-Term,Moderate,54,Low
CUST1442,46,7003.08,5474.67,20980.24,High,Technology,3,19863.03,562,3.79,Low,Wealth Management,Utilities,Long-Term,High,96,High
CUST2368,61,15366.82,1618.84,33519.63,Medium,"Materials, Real Estate",6,28736.11,570,7.86,High,Credit Card,Consumer Goods,Medium-Term,Low,62,High
CUST6162,41,29205.58,4683.2,19348.34,Low,"Real Estate, Utilities, Technology",10,22702.91,358,7.9,High,Pension Fund,Utilities,Short-Term,Moderate,91,Medium
CUST9172,52,14534.92,1784.58,74174.44,Medium,"Consumer Goods, Materials, Industrials",6,27654.57,700,0.22,Medium,Mortgage,Real Estate,Short-Term,High,65,High
CUST7917,24,7553.93,3619.45,42166.27,High,"Consumer Goods, Technology",10,22149.92,437,2.45,Low,Investment Account,Industrials,Short-Term,High,59,Low
CUST5641,31,45945.31,1109.49,24793.96,High,"Energy, Industrials, Materials",7,1166.6,374,9.09,Low,Wealth Management,Industrials,Short-Term,High,81,High
CUST6367,50,37474.7,4572.17,33931.71,Medium,Industrials,10,14729.07,643,1.86,Low,Wealth Management,Real Estate,Medium-Term,Low,56,High
CUST7544,60,44912.5,4033.39,8295.1,Medium,Energy,10,17546.47,718,7.94,Low,Retirement Plan,Finance,Medium-Term,Low,70,Low
CUST8963,68,33609.82,8261.69,11911.22,Medium,"Healthcare, Finance",7,4037.77,502,8.43,High,Wealth Management,Healthcare,Short-Term,Low,51,Medium
CUST2409,49,2103.89,2011.37,1825.08,Medium,"Technology, Utilities",1,3009.42,595,5.81,High,Wealth Management,Industrials,Medium-Term,Low,58,High
CUST4019,56,5734.88,7634.07,1265.48,High,"Utilities, Energy, Finance",6,17320.47,758,9.06,High,Savings Account,Real Estate,Short-Term,High,62,Low
CUST6666,20,40185.28,9600.84,51421.86,Low,Materials,7,2112.58,779,1.09,High,Wealth Management,Energy,Short-Term,High,100,Medium
CUST2935,65,2445.86,9495.24,55600.22,High,"Utilities, Energy, Healthcare",1,2521.44,784,7.02,Medium,Mortgage,Utilities,Long-Term,High,50,High
CUST1103,33,42174.29,7203.76,22373.24,Medium,Energy,7,14291.65,571,8.18,High,Personal Loan,Real Estate,Long-Term,Low,89,High
CUST7081,37,24811.54,603.26,20855.18,High,"Technology, Finance",0,1157.07,473,2.04,Low,Wealth Management,Healthcare,Medium-Term,Low,96,Medium
CUST8989,21,27591.04,6705.91,37336.04,Low,"Energy, Industrials",5,624.59,597,0.26,Low,Wealth Management,Healthcare,Short-Term,Moderate,82,Low
CUST3177,59,15231.23,5370.61,75835.37,High,"Finance, Materials, Industrials",6,14857.88,731,3.68,Medium,Investment Account,Industrials,Medium-Term,High,79,High
CUST5530,45,28282.31,3158.41,95853.99,High,"Real Estate, Consumer Goods, Utilities",5,21159.02,474,5.79,Low,Credit Card,Consumer Goods,Medium-Term,Moderate,90,Medium
CUST6945,49,9356.01,1755.62,58349.74,Medium,"Utilities, Industrials",7,20910.38,431,2.15,Low,Mortgage,Healthcare,Short-Term,Low,83,Medium
CUST9797,38,31880.17,4594.03,37134.31,Low,"Materials, Energy, Technology",0,7821.35,612,9.39,Low,Investment Account,Real Estate,Short-Term,Moderate,95,High
CUST6659,69,38577.35,5728.51,75539.98,High,"Consumer Goods, Energy, Technology",2,17965.87,519,3.11,High,Mortgage,Industrials,Long-Term,Low,83,Medium
CUST4927,36,19257.49,1938.21,61120.26,Low,"Technology, Industrials",2,13038.45,755,3.97,High,Credit Card,Real Estate,Short-Term,High,62,Low
CUST3801,26,11188.72,6621.02,25241.8,Medium,Technology,9,11772.94,420,8.63,High,Investment Account,Consumer Goods,Long-Term,Low,55,High
